Date,Time,Userid_From,Name_From,Message,Userid_To,At,Post_Category,Channel,To_Channel
7/17/18,14:59:56,U1YKMC1QD,,My answer: computation lets students view the physical world and think about physics in expert-level ways without an enormous mathematical burden of entry. I know of no better illustration than the discussion of perturbation theory and power counting we had in here during my presentation of the pendulum simulation and the (amplitude vs. period) data on Sunday.,UBQQ61UCB,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",U1YKC618E,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",U1YKN5ZV5,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",U4X9ZLJ2D,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",U5B5RJKK2,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",U9N0B9JFR,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",UBMFPP7MZ,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",UBMMLALTE,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",UBMPAERMJ,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",UBN8AAZS7,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",UBNVC491V,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",UBQ05DLJ2,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",UBQ5PDK8Q,,0,whywedothis,TRUE
7/17/18,15:00:24,U1YKMC1QD,,"When freshmen can do something that is interesting enough and rich enough for PhD's to talk about, that's power.",UBQQ61UCB,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,U1YKC618E,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,U1YKN5ZV5,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,U4X9ZLJ2D,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,U5B5RJKK2,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,U9N0B9JFR,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,UBMFPP7MZ,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,UBMMLALTE,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,UBMPAERMJ,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,UBN8AAZS7,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,UBNVC491V,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,UBQ05DLJ2,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,UBQ5PDK8Q,,0,whywedothis,TRUE
7/17/18,15:09:52,U1YKMC1QD,,<@U1YKMC1QD> uploaded a file: <https://gopicup.slack.com/files/U1YKMC1QD/FBTG0690W/gas.png|gas.png>,UBQQ61UCB,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",U1YKC618E,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",U1YKN5ZV5,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",U4X9ZLJ2D,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",U5B5RJKK2,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",U9N0B9JFR,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",UBMFPP7MZ,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",UBMMLALTE,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",UBMPAERMJ,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",UBN8AAZS7,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",UBNVC491V,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",UBQ05DLJ2,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",UBQ5PDK8Q,,0,whywedothis,TRUE
7/17/18,15:09:53,U1YKMC1QD,,"And, if a picture is worth a thousand words: I claim that there's a richness of understanding of vapor pressure, phase changes, and surface tension in this picture that transcends what you can get out of blackboard derivations and problem sets out of Huang:",UBQQ61UCB,,0,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,U1YKC618E,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,U1YKMC1QD,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,U1YKN5ZV5,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,U4X9ZLJ2D,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,U5B5RJKK2,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,U9N0B9JFR,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,UBMFPP7MZ,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,UBMMLALTE,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,UBMPAERMJ,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,UBN8AAZS7,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,UBNVC491V,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,UBQ05DLJ2,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,UBQ5PDK8Q,,joined,whywedothis,TRUE
7/17/18,15:11:42,U57M23EJD,,<@U57M23EJD> has joined the channel,UBQQ61UCB,,joined,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,U1YKC618E,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,U1YKN5ZV5,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,U4X9ZLJ2D,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,U57M23EJD,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,U5B5RJKK2,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,U9N0B9JFR,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,UBMFPP7MZ,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,UBMMLALTE,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,UBMPAERMJ,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,UBN8AAZS7,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,UBNVC491V,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,UBQ05DLJ2,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,UBQ5PDK8Q,,0,whywedothis,TRUE
7/17/18,15:18:34,U1YKMC1QD,,MM platform?,UBQQ61UCB,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,U1YKC618E,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,U1YKN5ZV5,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,U4X9ZLJ2D,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,U57M23EJD,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,U5B5RJKK2,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,U9N0B9JFR,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,UBMFPP7MZ,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,UBMMLALTE,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,UBMPAERMJ,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,UBN8AAZS7,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,UBNVC491V,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,UBQ05DLJ2,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,UBQ5PDK8Q,,0,whywedothis,TRUE
7/17/18,15:19:14,U1YKMC1QD,,It's some code I wrote (running on my computer just now) that performs a molecular dynamics simulation of the Lennard-Jones gas. Come talk to me if you want me to show you the code/simulation!,UBQQ61UCB,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),U1YKC618E,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),U1YKN5ZV5,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),U4X9ZLJ2D,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),U57M23EJD,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),U5B5RJKK2,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),U9N0B9JFR,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),UBMFPP7MZ,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),UBMMLALTE,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),UBMPAERMJ,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),UBN8AAZS7,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),UBNVC491V,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),UBQ05DLJ2,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),UBQ5PDK8Q,,0,whywedothis,TRUE
7/17/18,15:19:24,U1YKMC1QD,,(I'm in the back by the windows),UBQQ61UCB,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,U1YKC618E,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,U1YKMC1QD,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,U1YKN5ZV5,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,U4X9ZLJ2D,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,U57M23EJD,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,U5B5RJKK2,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,U9N0B9JFR,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,UBMFPP7MZ,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,UBMMLALTE,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,UBMPAERMJ,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,UBN8AAZS7,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,UBNVC491V,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,UBQ05DLJ2,,0,whywedothis,TRUE
7/17/18,15:36:22,UBQ5PDK8Q,,MD was what I meant. apparently I am tired!,UBQQ61UCB,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,U1YKC618E,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,U1YKN5ZV5,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,U4X9ZLJ2D,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,U57M23EJD,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,U5B5RJKK2,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,U9N0B9JFR,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,UBMFPP7MZ,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,UBMMLALTE,,0,whywedothis,TRUE
7/17/18,15:36:47,U1YKMC1QD,,Yep -- some MD code I wrote.,UBMPAERMJ,,0,whywedothis,TRUE
